epoch,train_loss,train_acc,val_loss,val_acc,val_f1,lr
1,0.26503878459945923,0.9102159363556005,2.0842129864778176,0.6912350597609562,0.6984572680543883,9.997532801828658e-05
2,0.051736903559519556,0.9820684429852254,0.17382941718572245,0.9691235059760956,0.9704755541668435,9.990133642141359e-05
3,0.04687401434929515,0.9849728501073368,0.4034349334192466,0.851593625498008,0.861244507477174,9.977809823015401e-05
4,0.03430202198663496,0.9886349286526076,0.16725035718098594,0.9830677290836654,0.9838416061835702,9.960573506572391e-05
5,0.012976499220039043,0.9970955928778886,0.13679161382907726,0.9770916334661355,0.9780754049734867,9.93844170297569e-05
6,0.010569908143546013,0.9967167571663089,0.198821868910718,0.9671314741035857,0.9677100259519908,9.911436253643445e-05
7,0.019394943397950833,0.9936860714736709,0.30612783098363305,0.9691235059760956,0.9698222681355025,9.879583809693738e-05
8,0.008896783651070899,0.9976007071599949,0.17328515399503341,0.9800796812749004,0.9812562572646261,9.842915805643157e-05
9,0.0039595331652563905,0.9989897714357874,0.20478843645259007,0.9820717131474104,0.9825812807881773,9.801468428384717e-05
10,0.0055435102596203475,0.9988634928652608,0.25702063127812064,0.9691235059760956,0.9704210243037176,9.75528258147577e-05
11,0.04777807979462879,0.9847202929662836,0.161772435868671,0.9780876494023905,0.9790027014498935,9.70440384477113e-05
12,0.014344528297928868,0.9950751357494633,0.23786609604921324,0.9780876494023905,0.9787002501897959,9.64888242944126e-05
13,0.008031131191725906,0.9976007071599949,0.18854074862802334,0.9721115537848606,0.9733109977158056,9.588773128419907e-05
14,0.008966130956755055,0.9973481500189418,0.1339046645212201,0.9830677290836654,0.9841777844804834,9.5241352623301e-05
15,0.0027527173282843203,0.999116050006314,0.18236949493684843,0.9830677290836654,0.9840548447135428,9.455032620941843e-05
16,0.005976788006190215,0.9977269857305215,0.17662394236793197,0.9840637450199203,0.985103448275862,9.381533400219321e-05
17,0.006372555170213192,0.9986109357242076,0.15334935646608056,0.9830677290836654,0.9840105445604035,9.303710135019722e-05
18,0.014767353019005145,0.9954539714610431,0.30179468141637966,0.9830677290836654,0.9840548447135428,9.22163962751008e-05
19,0.00470536487370153,0.9988634928652608,0.22913539837081118,0.9581673306772909,0.9593703331097698,9.135402871372814e-05
20,0.006542534324867868,0.9979795428715746,0.19068196926458988,0.9800796812749004,0.9811916520506767,9.045084971874742e-05
21,0.002145062237697491,0.9994948857178937,0.1815347442351417,0.9840637450199203,0.985103448275862,8.950775061878456e-05
22,0.0009915345636596765,0.9998737214294734,0.18112611473794002,0.9810756972111554,0.9819468462111747,8.852566213878951e-05
23,0.0011707108974493715,0.9994948857178937,0.19578115731122983,0.9830677290836654,0.9838416061835702,8.750555348152303e-05
24,0.0006752363102110005,0.9998737214294734,0.24417155684227237,0.9820717131474104,0.982789746617995,8.644843137107063e-05
25,0.0010611236901033813,0.9998737214294734,0.2050119043583889,0.9840637450199203,0.985103448275862,8.535533905932742e-05
26,0.00019053245286418372,1.0,0.228569034086277,0.9830677290836654,0.9838416061835702,8.422735529643448e-05
27,0.00012132458831393833,1.0,0.19485580719324877,0.9840637450199203,0.985103448275862,8.306559326618263e-05
28,0.00016673619226313777,1.0,0.2154969511279081,0.9840637450199203,0.985103448275862,8.187119948743452e-05
29,0.0001505707110780185,1.0,0.20991203307630804,0.9840637450199203,0.985103448275862,8.064535268264887e-05
30,8.800988968901731e-05,1.0,0.23327435107820516,0.9840637450199203,0.985103448275862,7.938926261462371e-05
31,0.0076140458008182935,0.9976007071599949,0.17574471330263475,0.9810756972111554,0.9818415190176936,7.810416889260659e-05
32,0.029875218937878416,0.9928021214799848,0.29035323407128544,0.9800796812749004,0.9810786843735337,7.679133974894988e-05
33,0.004735918971639343,0.9984846571536811,0.17610100149157737,0.9840637450199203,0.985103448275862,7.545207078751862e-05
34,0.0013093740464339752,0.9997474428589468,0.24319585587873876,0.9820717131474104,0.9831766920240332,7.408768370508582e-05
35,0.0003227027533585301,1.0,0.24448180851706922,0.9820717131474104,0.9831766920240332,7.26995249869774e-05
36,0.00022512672075833352,1.0,0.20960755723405033,0.9840637450199203,0.985103448275862,7.12889645782537e-05
37,0.0002780434970606737,1.0,0.2312254453322838,0.9840637450199203,0.985103448275862,6.985739453173908e-05
38,0.006604356375704143,0.9977269857305215,0.5901334764235523,0.8705179282868526,0.8722865950340906,6.840622763423397e-05
39,0.011384435051075774,0.996969314307362,0.1900104081269309,0.9711155378486056,0.9726848449223482,6.693689601226464e-05
40,0.003812541954514033,0.9989897714357874,0.21853291869626856,0.9810756972111554,0.9819549701711034,6.545084971874744e-05
41,0.0007018374439302535,0.9998737214294734,0.19747877156586188,0.9830677290836654,0.9840548447135428,6.394955530196154e-05
