epoch,train_loss,train_acc,val_loss,val_acc,val_f1,lr
1,1.0873637159810943,0.5371890390200783,0.6057121611211405,0.7689243027888446,0.7354814889576458,9.997532801828658e-05
2,0.2716645706609157,0.9087005935092815,0.3348822905366639,0.9073705179282868,0.9088199773963952,9.990133642141359e-05
3,0.11196245014863207,0.9609799217072863,0.06289952586727789,0.9800796812749004,0.9807149892204607,9.977809823015401e-05
4,0.07185972205168341,0.9736077787599444,0.1016425901051774,0.9800796812749004,0.9809483077807144,9.960573506572391e-05
5,0.059975927380212464,0.9794165930041672,0.2535470678986781,0.9472111553784861,0.9468737642275968,9.93844170297569e-05
6,0.05937724311362464,0.9791640358631141,0.08650873903467124,0.9731075697211156,0.9741595906641016,9.911436253643445e-05
7,0.044947041775116284,0.9839626215431241,0.11395562164099568,0.9561752988047809,0.9557876944026509,9.879583809693738e-05
8,0.026256243076691978,0.9907816643515596,0.11307391346213352,0.9760956175298805,0.9764722364188436,9.842915805643157e-05
9,0.008614440566335263,0.996969314307362,0.1542434044107164,0.9820717131474104,0.9830497417773927,9.801468428384717e-05
10,0.00898585447267475,0.9973481500189418,0.3275576630459757,0.9173306772908366,0.9079632826871956,9.75528258147577e-05
11,0.04534180044795573,0.9849728501073368,0.14660496421555333,0.9711155378486056,0.9725059944175147,9.70440384477113e-05
12,0.009023746497628495,0.9974744285894683,0.11183176074126935,0.9701195219123506,0.9698017252218701,9.64888242944126e-05
13,0.008261365260073168,0.9973481500189418,0.3289347863292314,0.9372509960159362,0.9379653048431938,9.588773128419907e-05
14,0.03014497941296135,0.9898977143578734,0.16850653445056873,0.9731075697211156,0.9740871798900056,9.5241352623301e-05
15,0.006778360646129151,0.9977269857305215,0.18228587507923316,0.9731075697211156,0.9740687432664874,9.455032620941843e-05
16,0.03356772482868301,0.9888874857936608,0.1470185686895379,0.9731075697211156,0.9738795699695479,9.381533400219321e-05
17,0.0021931599878072965,0.9994948857178937,0.1166598040483469,0.9830677290836654,0.9840548447135428,9.303710135019722e-05
18,0.0009598142496855396,0.9998737214294734,0.11682412099553294,0.9810756972111554,0.9813223948980226,9.22163962751008e-05
19,0.0005873495287531868,1.0,0.11692020071571159,0.9800796812749004,0.9802639390385277,9.135402871372814e-05
20,0.02703357382471332,0.9910342214926127,0.11188709949453053,0.9701195219123506,0.969618882805733,9.045084971874742e-05
21,0.005982612792838472,0.9982321000126279,0.12452997391824555,0.9820717131474104,0.9831700772990128,8.950775061878456e-05
22,0.0008044953387138785,1.0,0.10271665038294214,0.9840637450199203,0.985103448275862,8.852566213878951e-05
23,0.0005575245205084929,1.0,0.10220772799777435,0.9840637450199203,0.985103448275862,8.750555348152303e-05
24,0.0004524554790093545,1.0,0.09983910614252647,0.9840637450199203,0.985103448275862,8.644843137107063e-05
25,0.000347283305222182,1.0,0.10592704465154992,0.9840637450199203,0.985103448275862,8.535533905932742e-05
26,0.000311106409508873,1.0,0.10532683953322819,0.9840637450199203,0.985103448275862,8.422735529643448e-05
27,0.000272354764720825,1.0,0.10967523631335058,0.9840637450199203,0.985103448275862,8.306559326618263e-05
28,0.0002455213843805404,1.0,0.11074724449058142,0.9840637450199203,0.985103448275862,8.187119948743452e-05
29,0.00022526351262042976,1.0,0.1127159576486208,0.9840637450199203,0.985103448275862,8.064535268264887e-05
30,0.00020855721657829222,1.0,0.11349748579646782,0.9840637450199203,0.985103448275862,7.938926261462371e-05
31,0.00019364139315838515,1.0,0.11531398733275426,0.9840637450199203,0.985103448275862,7.810416889260659e-05
32,0.00018099131398715624,1.0,0.11655244718052296,0.9840637450199203,0.985103448275862,7.679133974894988e-05
33,0.00016893896738209925,1.0,0.11779867949684761,0.9840637450199203,0.985103448275862,7.545207078751862e-05
34,0.0001591187352133478,1.0,0.1190756078497822,0.9840637450199203,0.985103448275862,7.408768370508582e-05
35,0.0001493197135681927,1.0,0.12013526124314107,0.9840637450199203,0.985103448275862,7.26995249869774e-05
36,0.00014085067556340248,1.0,0.12138934629395107,0.9840637450199203,0.985103448275862,7.12889645782537e-05
37,0.00013292767605107466,1.0,0.12248407143995581,0.9840637450199203,0.985103448275862,6.985739453173908e-05
38,0.00012587317764727133,1.0,0.12296234682759834,0.9840637450199203,0.985103448275862,6.840622763423397e-05
39,0.00011924151927559394,1.0,0.1237845790102397,0.9840637450199203,0.985103448275862,6.693689601226464e-05
40,0.00011325022507443519,1.0,0.12439835214050741,0.9840637450199203,0.985103448275862,6.545084971874744e-05
41,0.0001073643058808387,1.0,0.12540389983331557,0.9840637450199203,0.985103448275862,6.394955530196154e-05
42,0.0001021646041438621,1.0,0.1262823089184884,0.9840637450199203,0.985103448275862,6.24344943582428e-05
43,9.721739602232913e-05,1.0,0.12697698407453617,0.9840637450199203,0.985103448275862,6.0907162069827195e-05
44,9.261542671921763e-05,1.0,0.1278392028997989,0.9840637450199203,0.985103448275862,5.93690657292863e-05
45,8.825693396364796e-05,1.0,0.1286276568217976,0.9840637450199203,0.985103448275862,5.7821723252011606e-05
46,8.420667830713939e-05,1.0,0.12940182937557282,0.9840637450199203,0.985103448275862,5.6266661678215284e-05
